pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.3218249075215783,0.8038160966203187,0.07687367341265418,0.3951227088402811,1.1190782315162033,29,
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.4534313725490196,0.8791314604848223,0.059603704257597284,0.3617301571782208,1.015933758637728,26,
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS,0.9961783439490446,1,0.024144793079838203,0.16102520691909705,0.4280858779633441,20,
GOBP_CELLULAR_HOMEOSTASIS,0.036904761904761905,0.39403352643214956,0.25720646646883816,0.4974295560877174,1.4709142561293356,36,
GOBP_CELLULAR_ION_HOMEOSTASIS,0.00994403646441973,0.2208850663257442,0.3807304007227924,0.5461633486332798,1.5814665354652049,32,
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS,0.9572649572649573,1,0.02400359487934513,0.20704931232548002,0.5851896175529274,28,
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION,0.32335329341317365,0.8038160966203187,0.07511816352763015,0.38517419411258375,1.1153075354436424,32,
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.20052424639580602,0.718408262454435,0.10755437526516934,0.5004134436334803,1.251457995166871,15,
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,0.1504315659679408,0.6185970936999434,0.12267918956880833,0.4487624886051287,1.2709984034910031,29,
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.23270440251572327,0.7192118226600984,0.09592067779217453,0.44269114322537867,1.1914148648962728,21,
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.18833535844471447,0.6959660297239916,0.10672988436460558,0.4384182931054605,1.239754175176239,27,
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.8768115942028986,0.9717811119629103,0.12325722638133735,-0.17803173594033747,-0.7277885967199084,46,
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,0.2512755102040816,0.7370748299319727,0.09225972605273541,0.4564664926985738,1.1901630169025348,18,
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,0.942998760842627,1,0.025622525320700754,0.2183577764392427,0.6092900391543358,25,
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA,0.050955414012738856,0.42627013630731103,0.22496609354031374,0.5417018050091763,1.440115477747475,20,
GOBP_CELLULAR_RESPONSE_TO_LIPID,0.24941451990632318,0.7370748299319727,0.08783126344801238,0.394360681774334,1.1878267470242367,39,
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.11786148238153099,0.5595426959784443,0.13959967345192228,0.4650371239426562,1.3150265969426027,27,
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.35653235653235654,0.8190872141726909,0.07113273993278939,0.3846152811730967,1.0870495862400313,28,
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.5696670776818742,0.9082441350131035,0.04929176623126693,0.32987575733081576,0.9342838841567578,29,
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.15614617940199335,0.6270677457118136,0.11284335567556247,0.3930325082268437,1.2493549884583364,58,
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE,0.7346938775510204,0.9586398010981042,0.039195633611814606,0.3088043032897681,0.8051575901290334,18,
GOBP_CELLULAR_RESPONSE_TO_STRESS,0.027901785714285716,0.3610819327731093,0.2878571172551493,0.4483866027747335,1.4206363435449287,57,
GOBP_CELL_ACTIVATION,0.8583162217659137,0.9586398010981042,0.02026910963671753,0.23195998011363478,0.8002137218323068,147,
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.7785310734463277,0.9586398010981042,0.03070373680938417,0.25676171941572273,0.7941953840236977,48,
GOBP_CELL_CELL_ADHESION,0.8731182795698925,0.9701314217443251,0.02201164827725195,0.22947940064818917,0.7603866956806857,87,
GOBP_CELL_CELL_SIGNALING,0.036617473610999346,0.39403352643214956,0.3217759180753611,0.4669863257633817,1.4633098363239472,52,
GOBP_CELL_CHEMOTAXIS,0.047785547785547784,0.42627013630731103,0.22205604614524838,0.45806710148925595,1.3948058406117627,45,
GOBP_CELL_CYCLE,0.4812646370023419,0.8826347305389222,0.054680848878544186,0.3289112540653951,0.9906910172138454,39,
GOBP_CELL_CYCLE_PROCESS,0.610969387755102,0.9186762710094999,0.047638725929082505,0.34965635178878407,0.9116727408924521,18,
GOBP_CELL_FATE_COMMITMENT,0.7971938775510204,0.9586398010981042,0.03539106242224569,0.2831803307514537,0.7383471999929795,18,
GOBP_CELL_KILLING,0.481437125748503,0.8826347305389222,0.055710422676667086,0.34479179931112436,0.9983765730122307,32,
GOBP_CELL_MIGRATION,0.30561555075593955,0.7883270267171196,0.072714107793444685,0.33610906017933617,1.1095104538847333,85,
GOBP_CELL_MORPHOGENESIS,0.7188940092165899,0.9527510965521071,0.1063232559327084,-0.24923076923076923,-0.8262447900188645,20,
GOBP_CELL_PROJECTION_ORGANIZATION,0.8569636135508155,0.9586398010981042,0.03113351396169491,0.25848823496212336,0.7011153296035414,22,
GOBP_CELL_SUBSTRATE_ADHESION,0.7824267782426778,0.9586398010981042,0.09528798461948437,-0.2515151515151515,-0.7653624043399526,15,
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.9691358024691358,1,0.10592029273625286,-0.1637847872608474,-0.6230394007013709,36,
GOBP_CHEMICAL_HOMEOSTASIS,0.05827505827505827,0.4294564069876302,0.19991523130966152,0.44956139990576827,1.3689061368160131,45,
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,0.6238425925925926,0.9186762710094999,0.042246818836005263,0.2977101859494426,0.9091251881886898,46,
GOBP_CIRCULATORY_SYSTEM_PROCESS,0.16644823066841416,0.6408458301866437,0.11988784511542344,0.5159267814598093,1.2902544961431792,15,
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,3.188745495986576e-5,0.004676826727446978,0.557332238758646,0.5578840026920171,1.8309570529822659,81,
GOBP_CYTOKINE_PRODUCTION,0.10918918918918918,0.5437908496732027,0.13649043778041264,0.3847975086948452,1.2687025404057743,84,
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.2918287937743191,0.7782101167315175,0.0847985102819124,0.454714118571514,1.150713906563855,16,
GOBP_DEFENSE_RESPONSE,0.006832846735036292,0.19780814206450484,0.40701791892395395,0.4212506440867281,1.452187981192504,150,
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,0.7279411764705882,0.9561018437225636,0.03777050013247901,0.29377948243468144,0.8157637595419669,24,
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,0.002140437626295792,0.11772406944626855,0.4317076958033464,0.4699499821789199,1.5792709781269607,100,
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,0.0029514539342643917,0.14429330345292582,0.4317076958033464,0.5678725474598785,1.6960004608784784,37,
GOBP_DEVELOPMENTAL_GROWTH,0.014695139310276413,0.2586344518608649,0.3807304007227924,-0.5199362471061019,-1.6489255788968813,18,
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,0.991494532199271,1,0.02172400062005253,0.16557765420405812,0.46821857423269075,27,
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS,0.007642587307037687,0.19780814206450484,0.40701791892395395,0.5844930562586172,1.6528226998133806,27,
GOBP_DNA_METABOLIC_PROCESS,0.25612745098039214,0.7414215686274509,0.08889452886204495,0.42450306184921294,1.1787556122071412,24,
GOBP_EMBRYONIC_MORPHOGENESIS,0.9716859716859717,1,0.02604376992896782,0.20616129657681115,0.5402930080398545,19,
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,0.8551282051282051,0.9586398010981042,0.03228784524894372,0.266623504134359,0.6900911919788698,17,
GOBP_EMBRYO_DEVELOPMENT,0.98676293622142,1,0.02143535763645577,0.17535175863695823,0.5059249720820087,31,
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,0.8326898326898327,0.9586398010981042,0.03375073768052985,0.2813689466168857,0.7373919210873924,19,
GOBP_ENDOCYTOSIS,0.08005483589635082,0.4866092778574845,0.2878051305355643,-0.4530806985300704,-1.4101343463129952,16,
GOBP_ENTRY_INTO_HOST,0.01343136700200239,0.2569478904730892,0.3807304007227924,0.6491257366628882,1.623364846309668,15,
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.4810126582278481,0.8826347305389222,0.1596467019199062,-0.24827176596869735,-1.0026689447433124,42,
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,0.8381430363864492,0.9586398010981042,0.03221531545992855,0.26649372757164846,0.7228291750727108,22,
GOBP_EPITHELIAL_CELL_PROLIFERATION,0.6612903225806451,0.9266488596671459,0.12210792028708148,-0.24302141183384057,-0.8650572043407665,26,
GOBP_EPITHELIUM_DEVELOPMENT,0.6128266033254157,0.9186762710094999,0.04424074234773751,0.3069779914744384,0.9024304208657314,35,
GOBP_ERK1_AND_ERK2_CASCADE,0.23200992555831265,0.7192118226600984,0.09528798461948437,0.4381489719202283,1.200353773994917,23,
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.8383233532934131,0.9586398010981042,0.029919566715167132,0.26097747133737037,0.7556844274944302,32,
GOBP_EXOCYTOSIS,0.40688775510204084,0.8591331269349844,0.06674261342419166,0.4091558214885009,1.066808045443005,18,
GOBP_EXPORT_FROM_CELL,0.5779927448609432,0.9115297768416308,0.0477342401407188,0.3222129803130466,0.9244400428970567,30,
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.22012578616352202,0.7192118226600984,0.09923333437711905,0.4476569881863528,1.2047794455837675,21,
GOBP_FAT_CELL_DIFFERENTIATION,0.9456066945606695,1,0.08455574424412811,-0.1896988283650983,-0.5772548910208988,15,
GOBP_FOREBRAIN_DEVELOPMENT,0.9636835278858625,1,0.026886083383040296,0.22199841585353763,0.5617962010071944,16,
GOBP_GLAND_DEVELOPMENT,0.6682926829268293,0.9305341154677371,0.1147507192270233,-0.24777800507660894,-0.8434844782819746,22,
GOBP_GLIOGENESIS,0.015829555604703446,0.26788478715651987,0.35248785758361917,-0.4663027284269351,-1.613580935545837,24,
GOBP_GRANULOCYTE_CHEMOTAXIS,0.0930817610062893,0.487571129080563,0.1619789488834018,0.5062170653578293,1.3623822065589282,21,
GOBP_GRANULOCYTE_MIGRATION,0.14392059553349876,0.6088948272571101,0.12625398784911535,0.4689648306383744,1.2847769603580144,23,
GOBP_GROWTH,0.2670157068062827,0.7531212243254128,0.19782202131510335,-0.3044011275810632,-1.118185000799107,29,
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.03418803418803419,0.39403352643214956,0.27128855468895297,0.5222016741239528,1.4759140928017853,28,
GOBP_HEAD_DEVELOPMENT,0.7879901960784313,0.9586398010981042,0.03404637275796493,0.2737016451518546,0.7600118333367311,24,
GOBP_HEART_DEVELOPMENT,0.9001297016861219,0.9779186882515892,0.030346727555678233,0.2588384979604985,0.6550248760538588,16,
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,0.6535714285714286,0.9217032967032968,0.041404427376027834,0.2990135624976465,0.8841921563990244,36,
GOBP_HOMEOSTATIC_PROCESS,0.04225352112676056,0.4031984945623479,0.22798720285044224,0.4196522475259486,1.3750405385867701,79,
GOBP_HUMORAL_IMMUNE_RESPONSE,0.12452830188679245,0.5757568132061702,0.13802224249664274,0.48878680537613456,1.3154721403446032,21,
GOBP_IMMUNE_EFFECTOR_PROCESS,0.4316469321851453,0.8645565498579657,0.05582647177874898,0.3186845636268206,1.0448384549747811,78,
GOBP_IMMUNE_RESPONSE,2.8514851561970327e-5,0.004676826727446978,0.5756102610711286,0.49494365447594413,1.7304456126580514,187,
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.7883040935672515,0.9586398010981042,0.03178125068359488,0.25534398050100665,0.7766680051697773,44,
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.6227876106194691,0.9186762710094999,0.04024775650688684,0.28820746592321445,0.9179122284017102,60,
GOBP_IMMUNE_SYSTEM_DEVELOPMENT,0.19644723092998956,0.7143535670181438,0.09497515259055948,0.3438039583541105,1.1686979484725375,115,
GOBP_INFLAMMATORY_RESPONSE,0.5572354211663066,0.9082441350131035,0.04424074234773751,0.2904059179140014,0.9586424169097287,85,
GOBP_INNATE_IMMUNE_RESPONSE,0.0013490224373884888,0.0847956960644193,0.45505986738722953,0.49883385496752064,1.6431294722535512,83,
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT,0.09208819714656291,0.487571129080563,0.16565669520548273,0.5382431874484963,1.3620952057877032,16,
GOBP_INTERFERON_GAMMA_PRODUCTION,0.05953827460510328,0.4294564069876302,0.20207170902115992,0.49563274904425453,1.4015445515041138,27,
GOBP_INTERLEUKIN_1_PRODUCTION,0.06887755102040816,0.47766749379652607,0.19189224038483796,0.5444265863066141,1.4195048241328503,18,
GOBP_INTERLEUKIN_2_PRODUCTION,0.6815203145478375,0.931269995034312,0.04388798428636468,0.3390828133359114,0.8479945996089361,15,
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,0.548469387755102,0.9072425962866348,0.05258989506236159,0.36976335365704355,0.9640985166879935,18,
GOBP_INTRACELLULAR_TRANSPORT,0.620125786163522,0.9186762710094999,0.04632277857946331,0.33941514778712634,0.9134681337834477,21,
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.7665369649805448,0.9586398010981042,0.03800562415813769,0.31443339423262473,0.7957150760311207,16,
GOBP_ION_HOMEOSTASIS,0.017679221748679416,0.2778163417649622,0.35248785758361917,0.5297025214179729,1.550697711991973,34,
GOBP_ION_TRANSMEMBRANE_TRANSPORT,0.08789808917197452,0.4866092778574845,0.16823816568963962,0.5194865450967735,1.3810561588635506,20,
GOBP_ION_TRANSPORT,0.13053892215568863,0.5800475059382423,0.13077713797197438,0.4417938052386122,1.2792548608563372,32,
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,0.6260978670012547,0.9186762710094999,0.04577044581080999,0.33255349192711875,0.902007594803901,22,
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS,0.4019607843137255,0.8591331269349844,0.06538341954687732,0.377481513664574,1.0601720796106164,26,
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.643702906350915,0.9186762710094999,0.0374584205912161,0.27863884012246276,0.9135446408080031,78,
GOBP_LEUKOCYTE_CHEMOTAXIS,0.07854630715123095,0.4866092778574845,0.17093233537005617,0.45821456800812077,1.3752276067620204,38,
GOBP_LEUKOCYTE_DIFFERENTIATION,0.5598290598290598,0.9082441350131035,0.04353782409140024,0.28736315552160513,0.959637305216703,94,
GOBP_LEUKOCYTE_HOMEOSTASIS,0.7052767052767053,0.9517204086190886,0.04148804020022096,0.3204076369621588,0.839701771611278,19,
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.5577156743620899,0.9082441350131035,0.04959019569563381,0.333261949340838,0.9423942833135635,27,
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,0.125,0.5757568132061702,0.1281429168984153,0.39926710101609464,1.2696717028159157,59,
GOBP_LEUKOCYTE_MIGRATION,0.5158371040723982,0.8872405966277562,0.049890735672630714,0.3153570043298892,0.9882724986257787,53,
GOBP_LEUKOCYTE_PROLIFERATION,0.8459821428571429,0.9586398010981042,0.025833172098232257,0.23887619955866685,0.7568384260388429,57,
GOBP_LIPID_METABOLIC_PROCESS,0.5806451612903226,0.9124423963133641,0.12043337164225933,-0.28046345767102054,-0.9297867651196425,20,
GOBP_LOCOMOTION,0.30561555075593955,0.7883270267171196,0.072714107793444685,0.33610906017933617,1.1095104538847333,85,
GOBP_LYMPHOCYTE_ACTIVATION,0.4937888198757764,0.8872405966277562,0.047829963311422925,0.29074781487583246,0.9982860202344175,127,
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.5228604923798359,0.8920691711389386,0.050908286551510536,0.3198999467313635,0.9601074886359222,38,
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS,0.6356687898089172,0.9186762710094999,0.04577044581080999,0.33502565508874765,0.8906664642323271,20,
GOBP_LYMPHOCYTE_COSTIMULATION,0.4954128440366973,0.8872405966277562,0.05859375689456714,0.39657641623626344,0.9917773655117922,15,
GOBP_LYMPHOCYTE_HOMEOSTASIS,0.51621271076524,0.8872405966277562,0.05617665863071758,0.38562609482874627,0.975877572148799,16,
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,0.15819209039548024,0.6270677457118136,0.11331290842208036,0.39645712955456214,1.2383977283071244,50,
GOBP_LYMPHOCYTE_MIGRATION,0.12578616352201258,0.5757568132061702,0.1372507796101328,0.48834172904067996,1.3142743062108306,21,
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,0.7918170878459687,0.9586398010981042,0.03294314717246909,0.2768052899518514,0.7986387457965675,31,
GOBP_MACROPHAGE_ACTIVATION,0.20444444444444446,0.718408262454435,0.2089550275493539,-0.3798811161477563,-1.2362493342124055,19,
GOBP_MAINTENANCE_OF_LOCATION,0.026407025008424866,0.35779819985216577,0.35248785758361917,0.6090942555676165,1.5764948488574457,17,
GOBP_MAPK_CASCADE,0.6528925619834711,0.9217032967032968,0.04107132824974676,0.29417590322576176,0.8785817692401915,37,
GOBP_MEMBRANE_ORGANIZATION,0.2972972972972973,0.7817631362889983,0.1723243449009459,-0.3607042486274213,-1.1394001281589832,17,
GOBP_METAL_ION_HOMEOSTASIS,0.01728992491164485,0.2778163417649622,0.35248785758361917,0.5295116884020055,1.5332501117861068,32,
GOBP_METAL_ION_TRANSPORT,0.08869987849331713,0.4866092778574845,0.16318012718068908,0.4801587509916242,1.3577873589003764,27,
GOBP_MITOTIC_CELL_CYCLE,0.5641025641025641,0.9082441350131035,0.051530912208538955,0.36644651983501164,0.9484592008888223,17,
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION,0.6913978494623656,0.9409589186888038,0.03404637275796493,0.26363449912727255,0.8735606119441957,87,
GOBP_MONONUCLEAR_CELL_MIGRATION,0.1523809523809524,0.6208112874779542,0.11934844059101546,0.4324443907829083,1.2787511550149557,36,
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM,0.7963683527885862,0.9586398010981042,0.03622547558572541,0.29632534096200974,0.7498902646424709,16,
GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS,0.5379901960784313,0.9027407394663042,0.05163559644842005,0.3482784976109554,0.9670960484516145,24,
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION,0.8341463414634146,0.9586398010981042,0.10063338942303625,-0.21279569665926615,-0.7243979025571502,22,
GOBP_MULTI_ORGANISM_REPRODUCTIVE_PROCESS,0.7641154328732748,0.9586398010981042,0.03660822213366891,0.2896178250002691,0.7855502470504256,22,
GOBP_MUSCLE_CELL_PROLIFERATION,0.9464285714285714,1,0.02695629630083235,0.2261458889757721,0.5896390595776835,18,
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT,0.9534313725490197,1,0.024426888716872902,0.21165537026545558,0.5944426572753297,26,
GOBP_MYELOID_CELL_DIFFERENTIATION,0.3424170616113744,0.81439733572435,0.07165273668294567,0.36944928591287357,1.1128809906762196,42,
GOBP_MYELOID_CELL_HOMEOSTASIS,0.8102564102564103,0.9586398010981042,0.03486521968329424,0.28264157843995114,0.7315501474698374,17,
GOBP_MYELOID_LEUKOCYTE_ACTIVATION,0.8703703703703703,0.9695264885138302,0.11284335567556247,-0.19513571261399326,-0.7422987169671053,36,
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.49694749694749696,0.8872405966277562,0.05513517633852569,0.3501378910568393,0.9896051151150101,28,
GOBP_MYELOID_LEUKOCYTE_MIGRATION,0.33373639661426846,0.813810110974106,0.07399014391013414,0.3868818080989786,1.1099771180156555,30,
GOBP_NATURAL_KILLER_CELL_ACTIVATION,0.5555555555555556,0.9082441350131035,0.12687572992985735,-0.2783912031260059,-0.9338752065706113,21,
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.6230769230769231,0.9186762710094999,0.04697587278218445,0.3437288428993716,0.8896599258346377,17,
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.9121338912133892,0.9836738042497334,0.08653997374441245,-0.21212121212121213,-0.6454863651059841,15,
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,0.237012987012987,0.7192118226600984,0.08628656262672446,0.3632550879090221,1.1741594419863501,67,
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,1,1,0.019826106253367316,0.12141111431010254,0.35691510801277293,35,
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,0.2918287937743191,0.7782101167315175,0.0847985102819124,0.45463276983351675,1.1505080428788017,16,
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,0.8828606658446363,0.9735806841394485,0.028786146064209293,0.2477937171210608,0.7018087002657071,29,
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.7928921568627451,0.9586398010981042,0.03375073768052985,0.276536006646498,0.7766625454250612,26,
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,0.6352357320099256,0.9186762710094999,0.04459616158889607,0.32645460946719684,0.8943556818006886,23,
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH,0.7873754152823921,0.9586398010981042,0.029139552026283464,0.25001802207228446,0.7947466342916647,58,
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION,0.70838252656434475,0.9517204086190886,0.037302976483267865,0.28172157585258906,0.841385843747201,37,
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.9262295081967213,0.9902298144279218,0.023508484501328895,0.2136422465170711,0.6434971497806113,39,
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.32234432234432236,0.8038160966203187,0.0762797180809272,0.39592475048614906,1.1190138750739298,28,
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.20899149453219928,0.718408262454435,0.10027910675413045,0.42997668786987814,1.2158831015906182,27,
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,0.8450226244343891,0.9586398010981042,0.026605282209773807,0.23862858075720958,0.7407063913374412,49,
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,0.459954233409611,0.8799124465227341,0.055710422676667086,0.333624671523547,1.024385409384047,47,
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.8852040816326531,0.9737244897959184,0.030346727555678233,0.2527523815369829,0.6590112127638672,18,
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.4662420382165605,0.8826347305389222,0.06011861425318512,0.38302398307829233,1.0182701281015516,20,
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.03850782190132371,0.39403352643214956,0.2529611230696109,0.5044575424779505,1.4554611261305284,31,
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.0518018018018018,0.42627013630731103,0.2089550275493539,0.43828433055392724,1.3798729777542709,54,
